supplier_id,month,otif_percentage,avg_lead_time_days,quality_reject_rate_pct,orders_placed,orders_fulfilled_on_time,fill_rate_pct,capacity_utilization_pct,invoices_submitted,invoices_paid_on_time
SUP-0153,2023-01,91.55,7.0,0.42,19,17,96.3,88.8,19,16
SUP-0153,2023-02,92.73,8.1,3.63,16,14,91.5,90.0,16,11
SUP-0153,2023-03,94.88,8.3,2.12,13,12,90.3,90.4,13,11
SUP-0153,2023-04,93.44,5.9,5.31,16,14,91.3,83.8,16,13
SUP-0153,2023-05,93.94,7.8,4.71,21,19,92.3,92.6,21,18
SUP-0153,2023-06,93.74,8.4,2.04,21,19,91.6,93.7,21,18
SUP-0153,2023-07,94.16,6.5,1.2,11,10,95.2,90.5,11,9
SUP-0153,2023-08,96.36,9.8,2.93,14,13,98.8,91.7,14,10
SUP-0153,2023-09,96.59,7.0,3.37,18,17,92.0,81.2,18,15
SUP-0153,2023-10,95.49,7.9,3.41,13,12,93.9,87.4,13,10
SUP-0153,2023-11,96.3,6.8,1.82,7,6,95.0,67.2,7,5
SUP-0153,2023-12,96.68,7.4,0.03,14,13,89.7,87.1,14,10
SUP-0153,2024-01,93.01,9.7,0.07,11,10,98.9,83.7,11,8
SUP-0153,2024-02,90.67,8.0,4.9,11,9,95.9,84.1,11,10
SUP-0153,2024-03,89.4,6.9,0.87,17,15,98.2,83.5,17,13
SUP-0153,2024-04,89.64,7.9,2.47,12,10,90.2,81.4,12,11
SUP-0153,2024-05,89.61,7.9,1.22,10,8,91.0,76.5,10,8
SUP-0153,2024-06,90.67,7.5,2.51,13,11,90.3,85.3,13,11
SUP-0153,2024-07,91.55,7.7,1.74,5,4,88.6,61.9,5,3
SUP-0153,2024-08,90.41,9.3,0.83,12,10,92.8,65.2,12,11
SUP-0153,2024-09,88.92,7.4,1.58,11,9,93.5,88.8,11,10
SUP-0153,2024-10,88.39,8.0,1.79,12,10,92.6,66.8,12,9
SUP-0153,2024-11,89.1,6.0,1.04,15,13,90.8,90.4,15,11
SUP-0153,2024-12,89.9,7.5,1.18,16,14,97.7,80.9,16,14
SUP-0154,2023-01,96.17,8.1,4.31,7,6,95.5,83.2,7,5
SUP-0154,2023-02,100.0,8.2,3.44,8,8,95.4,66.8,8,7
SUP-0154,2023-03,100.0,8.3,0.21,11,11,92.0,86.1,11,9
SUP-0154,2023-04,96.33,6.0,1.03,8,7,92.4,76.0,8,6
SUP-0154,2023-05,87.35,8.4,1.32,8,6,97.9,81.8,8,6
SUP-0154,2023-06,94.75,8.1,0.19,13,12,90.0,78.9,13,12
SUP-0154,2023-07,100.0,8.9,3.05,9,9,95.5,89.5,9,6
SUP-0154,2023-08,93.89,10.4,6.91,11,10,94.1,93.0,11,10
SUP-0154,2023-09,88.85,7.5,3.68,11,9,97.9,77.1,11,9
SUP-0154,2023-10,87.0,11.0,0.67,14,12,99.0,81.5,14,12
SUP-0154,2023-11,83.39,7.9,2.22,12,10,98.8,93.7,12,9
SUP-0154,2023-12,95.85,9.6,1.26,7,6,96.3,79.7,7,6
SUP-0154,2024-01,92.53,7.4,0.22,16,14,93.0,87.7,16,14
SUP-0154,2024-02,75.38,9.7,0.54,13,9,84.0,79.8,13,11
SUP-0154,2024-03,73.86,9.6,2.85,14,10,82.9,64.0,14,12
SUP-0154,2024-04,69.82,6.3,0.1,12,8,74.7,99.0,12,10
SUP-0154,2024-05,74.23,9.5,3.67,16,11,86.8,77.9,16,12
SUP-0154,2024-06,82.6,10.3,1.15,6,4,92.3,72.6,6,5
SUP-0154,2024-07,91.31,8.0,0.73,6,5,96.6,76.5,6,5
SUP-0154,2024-08,85.68,7.6,1.19,17,14,88.9,68.4,17,13
SUP-0154,2024-09,92.01,10.6,2.44,14,12,92.2,81.9,14,9
SUP-0154,2024-10,94.63,7.4,0.35,11,10,95.8,75.7,11,10
SUP-0154,2024-11,96.75,7.6,0.16,9,8,91.8,77.9,9,7
SUP-0154,2024-12,95.14,8.4,7.3,9,8,88.2,60.9,9,8
SUP-0155,2023-01,90.01,6.9,2.28,13,11,93.4,69.2,13,9
SUP-0155,2023-02,90.35,6.9,1.19,15,13,90.8,77.8,15,11
SUP-0155,2023-03,89.73,8.9,1.55,10,8,95.5,74.8,10,7
SUP-0155,2023-04,89.49,7.9,4.9,24,21,95.7,72.4,24,19
SUP-0155,2023-05,90.59,8.8,5.71,13,11,98.7,68.0,13,11
SUP-0155,2023-06,89.73,8.6,0.97,16,14,96.6,85.3,16,11
SUP-0155,2023-07,92.89,7.1,0.13,8,7,96.8,69.7,8,5
SUP-0155,2023-08,93.86,8.2,1.71,6,5,90.9,94.4,6,5
SUP-0155,2023-09,92.79,8.9,3.08,14,12,90.5,92.3,14,13
SUP-0155,2023-10,92.0,9.1,1.27,17,15,90.4,71.8,17,12
SUP-0155,2023-11,91.56,6.0,1.05,17,15,91.2,62.1,17,12
SUP-0155,2023-12,94.76,6.6,1.24,17,16,96.1,73.6,17,16
SUP-0155,2024-01,95.56,8.4,1.73,9,8,98.7,90.6,9,8
SUP-0155,2024-02,93.17,7.6,3.47,15,13,88.9,90.5,15,14
SUP-0155,2024-03,92.77,8.4,3.18,16,14,91.2,70.2,16,13
SUP-0155,2024-04,93.0,7.2,1.53,16,14,97.2,79.2,16,11
SUP-0155,2024-05,94.89,8.1,0.25,12,11,95.8,70.8,12,8
SUP-0155,2024-06,94.16,8.2,0.43,6,5,96.5,67.9,6,4
SUP-0155,2024-07,94.8,7.2,0.79,9,8,96.7,82.4,9,7
SUP-0155,2024-08,94.33,9.4,0.12,11,10,92.5,61.8,11,9
SUP-0155,2024-09,94.21,8.2,5.78,11,10,96.3,87.4,11,9
SUP-0155,2024-10,94.27,6.5,2.71,8,7,95.5,82.7,8,5
SUP-0155,2024-11,92.45,7.7,5.84,19,17,96.7,81.4,19,14
SUP-0155,2024-12,90.82,9.9,1.97,11,9,88.4,76.9,11,9
SUP-0156,2023-01,84.07,15.1,1.6,11,9,89.9,67.3,11,8
SUP-0156,2023-02,82.83,19.4,2.8,9,7,91.0,73.7,9,7
SUP-0156,2023-03,84.91,22.2,1.05,13,11,88.4,65.0,13,10
SUP-0156,2023-04,84.88,20.8,1.9,12,10,90.9,85.6,12,11
SUP-0156,2023-05,85.48,22.6,5.69,16,13,94.5,87.1,16,13
SUP-0156,2023-06,85.32,21.5,6.33,14,11,97.4,94.8,14,9
SUP-0156,2023-07,85.59,20.8,0.7,10,8,97.6,82.5,10,8
SUP-0156,2023-08,86.01,15.8,4.56,8,6,97.0,65.2,8,6
SUP-0156,2023-09,83.06,26.8,1.75,15,12,97.4,94.3,15,13
SUP-0156,2023-10,82.58,19.1,0.92,9,7,94.4,73.0,9,6
SUP-0156,2023-11,81.7,21.0,2.17,10,8,92.7,65.8,10,7
SUP-0156,2023-12,80.96,14.0,0.34,15,12,95.0,61.6,15,10
SUP-0156,2024-01,80.36,24.3,0.76,14,11,93.6,84.3,14,13
SUP-0156,2024-02,76.04,21.3,2.05,14,10,83.3,75.6,14,12
SUP-0156,2024-03,75.82,18.3,2.55,10,7,85.3,90.7,10,8
SUP-0156,2024-04,75.76,24.1,0.42,17,12,82.7,88.2,17,13
SUP-0156,2024-05,76.13,24.0,0.09,13,9,72.4,94.7,13,11
SUP-0156,2024-06,76.28,21.3,2.44,14,10,71.4,61.1,14,12
SUP-0156,2024-07,78.17,22.3,1.15,10,7,82.6,78.3,10,7
SUP-0156,2024-08,78.72,17.3,1.25,8,6,77.5,81.6,8,7
SUP-0156,2024-09,79.34,16.8,0.51,17,13,82.4,75.8,17,12
SUP-0156,2024-10,77.12,16.4,4.82,8,6,82.1,75.3,8,7
SUP-0156,2024-11,73.39,17.9,0.24,15,11,76.5,84.6,15,14
SUP-0156,2024-12,74.9,22.1,11.38,8,5,83.8,68.6,8,5
SUP-0157,2023-01,95.55,16.5,0.37,13,12,91.8,80.8,13,9
SUP-0157,2023-02,100.0,14.3,1.11,13,13,95.3,77.2,13,11
SUP-0157,2023-03,97.97,16.9,3.94,10,9,90.8,81.0,10,7
SUP-0157,2023-04,92.06,16.0,10.64,22,20,95.9,91.8,22,17
SUP-0157,2023-05,82.33,15.2,2.06,11,9,98.1,77.4,11,9
SUP-0157,2023-06,84.71,14.5,3.38,16,13,92.8,88.5,16,13
SUP-0157,2023-07,86.83,15.2,4.99,9,7,97.1,81.1,9,8
SUP-0157,2023-08,84.75,15.2,0.66,15,12,88.9,70.5,15,14
SUP-0157,2023-09,74.7,16.4,5.82,12,8,82.9,94.8,12,10
SUP-0157,2023-10,68.51,16.7,0.77,10,6,75.9,85.5,10,9
SUP-0157,2023-11,69.39,12.1,0.3,12,8,78.8,91.9,12,10
SUP-0157,2023-12,70.94,17.0,3.7,10,7,72.9,62.4,10,8
SUP-0157,2024-01,74.48,13.6,1.56,10,7,73.2,84.4,10,7
SUP-0157,2024-02,71.88,16.5,4.47,7,5,85.7,72.1,7,6
SUP-0157,2024-03,73.23,15.5,1.01,15,10,76.1,90.5,15,12
SUP-0157,2024-04,61.17,17.5,7.35,17,10,70.5,85.8,17,12
SUP-0157,2024-05,61.24,14.1,4.35,13,7,72.8,89.4,13,9
SUP-0157,2024-06,56.38,17.8,3.69,14,7,87.4,90.3,14,11
SUP-0157,2024-07,51.4,16.5,4.16,10,5,76.4,97.9,10,8
SUP-0157,2024-08,46.64,19.5,1.72,10,4,85.2,86.6,10,9
SUP-0157,2024-09,45.15,14.6,1.31,16,7,71.8,99.9,16,12
SUP-0157,2024-10,52.2,11.2,1.37,14,7,79.6,99.1,14,13
SUP-0157,2024-11,39.96,14.8,1.11,13,5,76.2,85.8,13,9
SUP-0157,2024-12,45.36,15.6,0.79,11,4,84.4,87.5,11,10
SUP-0158,2023-01,92.55,20.8,2.6,8,7,94.1,94.3,8,7
SUP-0158,2023-02,94.77,13.6,2.13,13,12,98.3,78.2,13,12
SUP-0158,2023-03,96.05,16.8,1.83,14,13,95.3,92.4,14,11
SUP-0158,2023-04,97.09,14.8,5.41,11,10,89.5,66.2,11,10
SUP-0158,2023-05,97.9,14.3,1.36,12,11,90.3,70.3,12,9
SUP-0158,2023-06,100.0,17.0,4.68,11,11,92.4,77.0,11,10
SUP-0158,2023-07,100.0,19.3,1.26,13,13,93.4,81.6,13,11
SUP-0158,2023-08,100.0,16.0,0.47,12,12,98.8,78.5,12,9
SUP-0158,2023-09,100.0,14.2,1.3,9,9,98.5,64.1,9,8
SUP-0158,2023-10,100.0,12.6,1.61,11,11,97.9,65.0,11,7
SUP-0158,2023-11,100.0,16.2,2.21,7,7,95.8,68.5,7,6
SUP-0158,2023-12,100.0,14.3,0.93,13,13,93.2,84.7,13,9
SUP-0158,2024-01,100.0,13.2,2.06,8,8,96.1,78.2,8,7
SUP-0158,2024-02,100.0,18.1,1.3,8,8,93.4,73.2,8,7
SUP-0158,2024-03,100.0,18.6,0.08,9,9,92.4,65.0,9,8
SUP-0158,2024-04,100.0,12.6,6.45,7,7,96.7,94.7,7,4
SUP-0158,2024-05,100.0,17.1,1.36,14,14,93.2,80.2,14,13
SUP-0158,2024-06,100.0,17.4,2.91,16,16,89.8,93.3,16,11
SUP-0158,2024-07,100.0,17.3,0.19,12,12,94.4,62.1,12,9
SUP-0158,2024-08,100.0,14.0,0.52,15,15,90.7,65.4,15,11
SUP-0158,2024-09,99.98,16.9,1.69,12,11,89.5,90.2,12,10
SUP-0158,2024-10,100.0,12.6,4.02,12,12,94.9,84.5,12,9
SUP-0158,2024-11,100.0,16.5,2.7,12,12,88.4,89.4,12,9
SUP-0158,2024-12,100.0,20.0,0.35,6,6,90.0,71.4,6,5
SUP-0159,2023-01,90.49,8.1,7.18,15,13,92.1,65.2,15,12
SUP-0159,2023-02,89.63,6.5,7.93,9,8,91.6,63.8,9,8
SUP-0159,2023-03,88.31,9.2,0.55,11,9,89.5,90.9,11,10
SUP-0159,2023-04,88.95,7.6,0.18,10,8,89.9,75.1,10,8
SUP-0159,2023-05,88.88,10.2,0.61,16,14,93.0,61.5,16,11
SUP-0159,2023-06,88.7,9.7,0.45,8,7,89.4,63.7,8,6
SUP-0159,2023-07,88.85,9.1,0.12,10,8,94.3,72.9,10,8
SUP-0159,2023-08,88.36,4.6,9.59,13,11,97.2,87.9,13,11
SUP-0159,2023-09,86.82,3.9,1.59,12,10,89.5,68.1,12,10
SUP-0159,2023-10,87.7,7.3,0.48,17,14,94.2,64.5,17,15
SUP-0159,2023-11,87.26,11.7,1.03,19,16,92.9,91.7,19,18
SUP-0159,2023-12,88.73,5.6,2.9,12,10,98.3,93.0,12,9
SUP-0159,2024-01,82.91,10.8,4.84,9,7,95.5,78.4,9,8
SUP-0159,2024-02,69.75,5.5,0.69,8,5,80.2,87.8,8,5
SUP-0159,2024-03,64.39,8.5,5.27,7,4,81.8,86.2,7,5
SUP-0159,2024-04,56.08,10.6,3.11,12,6,85.3,99.7,12,11
SUP-0159,2024-05,45.35,8.5,2.77,19,8,72.5,94.1,19,17
SUP-0159,2024-06,38.14,13.6,11.57,12,4,86.4,94.2,12,9
SUP-0159,2024-07,31.93,8.1,2.27,8,2,86.0,85.3,8,6
SUP-0159,2024-08,30.0,7.8,0.16,11,3,83.9,90.1,11,9
SUP-0159,2024-09,30.0,8.5,1.28,4,1,72.6,94.3,4,3
SUP-0159,2024-10,30.0,8.3,1.82,13,3,72.6,96.3,13,11
SUP-0159,2024-11,30.0,9.0,0.82,9,2,85.2,92.1,9,6
SUP-0159,2024-12,30.0,7.8,1.16,16,4,88.0,97.7,16,11
SUP-0160,2023-01,86.58,10.5,2.34,12,10,89.2,91.2,12,11
SUP-0160,2023-02,92.48,10.5,2.03,8,7,95.4,80.1,8,7
SUP-0160,2023-03,96.05,14.9,3.31,17,16,92.0,83.4,17,14
SUP-0160,2023-04,100.0,13.8,5.04,12,12,90.5,68.3,12,9
SUP-0160,2023-05,86.3,17.9,0.19,12,10,95.6,87.2,12,10
SUP-0160,2023-06,83.79,14.3,2.43,11,9,90.6,71.5,11,7
SUP-0160,2023-07,79.01,11.5,2.85,13,10,79.7,73.7,13,10
SUP-0160,2023-08,78.12,11.6,0.09,7,5,87.8,61.8,7,6
SUP-0160,2023-09,81.62,13.3,1.3,11,8,91.8,88.8,11,9
SUP-0160,2023-10,80.87,8.7,0.01,8,6,91.3,81.1,8,6
SUP-0160,2023-11,74.11,15.0,0.55,8,5,86.8,68.7,8,6
SUP-0160,2023-12,73.47,9.2,0.3,10,7,86.5,81.3,10,9
SUP-0160,2024-01,77.56,14.4,2.39,9,6,82.1,77.0,9,8
SUP-0160,2024-02,77.38,14.7,5.37,11,8,73.0,60.9,11,10
SUP-0160,2024-03,66.6,15.7,2.31,9,5,72.2,99.5,9,7
SUP-0160,2024-04,59.11,13.0,0.65,15,8,76.7,92.7,15,13
SUP-0160,2024-05,65.34,14.0,4.95,21,13,74.6,93.1,21,19
SUP-0160,2024-06,68.37,14.3,1.1,13,8,87.5,99.5,13,11
SUP-0160,2024-07,75.51,12.2,1.22,8,6,76.8,65.8,8,7
SUP-0160,2024-08,79.19,13.4,6.23,12,9,75.1,61.9,12,8
SUP-0160,2024-09,77.62,14.7,0.18,11,8,72.1,78.3,11,9
SUP-0160,2024-10,66.14,16.0,4.74,12,7,73.5,96.9,12,9
SUP-0160,2024-11,62.72,6.6,3.67,15,9,79.6,91.8,15,14
SUP-0160,2024-12,54.96,18.2,3.89,9,4,84.2,85.5,9,6
SUP-0161,2023-01,70.63,36.0,0.36,15,10,71.8,65.5,15,14
SUP-0161,2023-02,69.31,43.2,4.23,8,5,82.5,91.7,8,7
SUP-0161,2023-03,68.76,36.9,6.27,16,11,75.7,92.4,16,12
SUP-0161,2023-04,67.26,44.3,2.65,12,8,77.8,86.8,12,10
SUP-0161,2023-05,65.13,51.6,3.93,8,5,79.0,89.3,8,6
SUP-0161,2023-06,59.53,37.3,2.07,9,5,81.8,90.0,9,8
SUP-0161,2023-07,59.89,41.1,3.82,15,8,84.8,88.4,15,14
SUP-0161,2023-08,60.52,35.8,1.3,9,5,78.9,98.6,9,6
SUP-0161,2023-09,57.99,48.0,8.66,13,7,83.8,92.8,13,12
SUP-0161,2023-10,60.81,47.6,0.72,14,8,72.4,98.2,14,11
SUP-0161,2023-11,54.54,44.6,3.33,14,7,74.1,86.4,14,12
SUP-0161,2023-12,50.02,42.1,1.1,11,5,82.6,94.5,11,10
SUP-0161,2024-01,43.65,46.1,3.36,12,5,79.7,92.8,12,9
SUP-0161,2024-02,39.0,40.2,3.18,11,4,84.1,87.0,11,9
SUP-0161,2024-03,36.22,48.8,5.29,12,4,78.2,94.1,12,10
SUP-0161,2024-04,34.29,45.8,1.04,10,3,72.9,91.6,10,8
SUP-0161,2024-05,31.42,37.0,1.18,14,4,87.5,97.4,14,10
SUP-0161,2024-06,30.04,46.5,3.6,7,2,73.7,85.7,7,6
SUP-0161,2024-07,30.0,46.9,1.65,11,3,81.8,87.7,11,8
SUP-0161,2024-08,30.0,47.5,12.06,5,1,72.3,95.6,5,4
SUP-0161,2024-09,30.0,53.8,3.06,7,2,86.7,94.6,7,5
SUP-0161,2024-10,30.0,43.4,4.11,14,4,73.3,98.4,14,12
SUP-0161,2024-11,30.0,42.4,1.1,15,4,71.0,90.1,15,12
SUP-0161,2024-12,30.0,67.0,5.75,13,3,74.2,89.7,13,11
SUP-0162,2023-01,91.45,13.0,5.01,9,8,88.4,71.9,9,6
SUP-0162,2023-02,92.58,16.8,1.73,19,17,97.6,93.1,19,13
SUP-0162,2023-03,92.5,16.6,2.28,10,9,96.8,66.7,10,9
SUP-0162,2023-04,91.96,16.4,0.59,15,13,95.4,94.9,15,12
SUP-0162,2023-05,90.07,16.7,0.46,12,10,92.1,92.3,12,9
SUP-0162,2023-06,91.77,12.8,2.25,7,6,98.1,75.3,7,6
SUP-0162,2023-07,93.53,21.0,2.08,12,11,92.1,62.7,12,10
SUP-0162,2023-08,93.52,14.8,0.34,13,12,97.4,62.4,13,10
SUP-0162,2023-09,91.62,15.4,2.03,13,11,97.7,68.5,13,11
SUP-0162,2023-10,89.26,16.9,1.41,11,9,93.6,86.9,11,8
SUP-0162,2023-11,89.12,17.6,1.75,11,9,91.8,78.3,11,9
SUP-0162,2023-12,86.88,19.7,5.28,13,11,92.1,79.0,13,11
SUP-0162,2024-01,87.53,15.7,1.76,5,4,95.8,88.2,5,4
SUP-0162,2024-02,86.92,19.0,0.14,10,8,88.5,92.0,10,9
SUP-0162,2024-03,88.49,16.8,4.37,7,6,96.2,81.5,7,6
SUP-0162,2024-04,86.1,12.8,0.56,10,8,95.4,75.4,10,9
SUP-0162,2024-05,85.13,19.6,6.3,13,11,97.1,67.1,13,9
SUP-0162,2024-06,85.61,16.4,2.04,13,11,93.4,79.1,13,11
SUP-0162,2024-07,87.27,15.9,2.27,9,7,93.2,77.0,9,8
SUP-0162,2024-08,85.35,20.1,7.11,10,8,91.6,83.6,10,8
SUP-0162,2024-09,83.68,13.6,3.98,11,9,92.6,60.9,11,8
SUP-0162,2024-10,82.91,10.9,1.24,13,10,92.7,79.6,13,11
SUP-0162,2024-11,82.58,20.0,1.93,9,7,90.6,67.9,9,8
SUP-0162,2024-12,82.21,19.5,4.76,9,7,93.4,84.5,9,6
SUP-0163,2023-01,82.98,9.3,2.59,6,4,96.0,61.4,6,4
SUP-0163,2023-02,82.77,7.0,3.18,12,9,97.4,87.6,12,11
SUP-0163,2023-03,86.49,12.9,6.17,13,11,93.9,68.2,13,10
SUP-0163,2023-04,85.12,10.9,3.51,16,13,95.7,63.2,16,14
SUP-0163,2023-05,84.4,9.4,1.26,17,14,94.0,82.5,17,13
SUP-0163,2023-06,88.69,12.3,0.77,10,8,98.5,86.3,10,8
SUP-0163,2023-07,90.91,12.4,1.64,11,10,90.7,66.2,11,10
SUP-0163,2023-08,90.08,10.2,4.47,17,15,91.5,86.3,17,11
SUP-0163,2023-09,89.16,8.6,1.25,13,11,90.6,82.2,13,12
SUP-0163,2023-10,87.68,9.9,9.22,12,10,98.4,77.5,12,10
SUP-0163,2023-11,90.66,9.1,1.77,9,8,98.8,61.5,9,8
SUP-0163,2023-12,90.6,9.3,0.62,9,8,89.4,61.3,9,8
SUP-0163,2024-01,89.45,11.1,0.28,15,13,94.8,69.5,15,12
SUP-0163,2024-02,89.56,10.1,1.16,9,8,96.6,94.4,9,7
SUP-0163,2024-03,90.11,9.2,2.29,18,16,92.4,68.6,18,14
SUP-0163,2024-04,89.28,11.5,0.15,9,8,94.1,73.4,9,7
SUP-0163,2024-05,89.66,12.4,3.27,17,15,95.3,61.3,17,16
SUP-0163,2024-06,88.16,11.0,1.09,18,15,95.6,79.7,18,16
SUP-0163,2024-07,85.37,11.9,0.78,12,10,98.2,73.1,12,10
SUP-0163,2024-08,82.95,12.5,0.2,17,14,90.2,68.9,17,12
SUP-0163,2024-09,83.45,12.1,1.07,10,8,88.0,68.1,10,8
SUP-0163,2024-10,84.26,10.3,12.47,5,4,96.1,87.2,5,4
SUP-0163,2024-11,88.75,8.9,2.06,13,11,96.8,94.0,13,9
SUP-0163,2024-12,89.79,9.6,6.57,17,15,88.1,79.0,17,12
SUP-0164,2023-01,82.22,41.2,10.37,13,10,92.0,94.3,13,9
SUP-0164,2023-02,80.64,47.0,9.23,17,13,92.1,73.9,17,15
SUP-0164,2023-03,78.53,38.2,0.84,11,8,80.9,77.0,11,8
SUP-0164,2023-04,75.76,41.7,4.88,10,7,72.0,94.6,10,7
SUP-0164,2023-05,72.7,44.6,0.66,6,4,72.2,65.7,6,4
SUP-0164,2023-06,70.78,41.5,4.93,20,14,70.6,72.8,20,15
SUP-0164,2023-07,70.36,34.8,3.42,15,10,84.5,66.2,15,10
SUP-0164,2023-08,72.34,37.9,3.17,11,7,85.0,81.8,11,8
SUP-0164,2023-09,72.55,39.8,1.43,10,7,80.3,79.9,10,9
SUP-0164,2023-10,70.22,41.8,3.57,16,11,77.1,94.1,16,12
SUP-0164,2023-11,71.55,38.5,12.99,20,14,85.5,70.6,20,18
SUP-0164,2023-12,74.99,48.1,4.11,6,4,75.7,72.3,6,5
SUP-0164,2024-01,76.94,34.4,2.07,8,6,82.5,60.7,8,5
SUP-0164,2024-02,76.55,37.1,1.73,10,7,71.8,72.9,10,7
SUP-0164,2024-03,78.59,36.8,6.49,10,7,76.7,67.9,10,8
SUP-0164,2024-04,78.49,29.9,5.24,9,7,87.0,62.0,9,7
SUP-0164,2024-05,75.95,40.3,8.4,12,9,73.8,86.0,12,10
SUP-0164,2024-06,78.26,39.4,4.55,16,12,71.5,71.3,16,11
SUP-0164,2024-07,78.42,42.0,8.81,8,6,83.1,62.9,8,6
SUP-0164,2024-08,77.89,28.4,7.15,9,7,70.1,75.0,9,6
SUP-0164,2024-09,78.07,34.8,1.2,15,11,74.2,89.2,15,10
SUP-0164,2024-10,79.04,40.2,1.21,18,14,77.7,61.0,18,13
SUP-0164,2024-11,77.54,39.8,2.59,18,13,75.7,74.5,18,17
SUP-0164,2024-12,77.55,34.3,6.93,20,15,72.3,84.5,20,14
SUP-0165,2023-01,90.92,11.5,0.27,10,9,88.5,93.8,10,8
SUP-0165,2023-02,90.48,8.4,0.68,8,7,92.2,84.0,8,5
SUP-0165,2023-03,89.33,9.4,0.1,13,11,91.1,76.3,13,11
SUP-0165,2023-04,88.23,7.8,4.58,10,8,93.5,86.9,10,7
SUP-0165,2023-05,90.59,9.6,0.79,12,10,92.9,80.6,12,9
SUP-0165,2023-06,90.71,7.3,4.31,6,5,90.1,69.9,6,4
SUP-0165,2023-07,88.3,8.5,0.3,11,9,93.9,70.2,11,9
SUP-0165,2023-08,88.64,6.6,2.85,15,13,93.3,73.0,15,14
SUP-0165,2023-09,88.25,8.9,5.66,13,11,91.5,74.6,13,12
SUP-0165,2023-10,88.99,8.9,3.8,11,9,97.8,66.3,11,9
SUP-0165,2023-11,88.24,10.0,7.93,7,6,93.5,67.5,7,5
SUP-0165,2023-12,88.54,7.5,1.91,15,13,91.5,72.2,15,14
SUP-0165,2024-01,91.01,7.1,3.79,10,9,93.7,88.2,10,9
SUP-0165,2024-02,90.08,9.3,7.02,16,14,94.7,88.0,16,13
SUP-0165,2024-03,87.71,11.1,0.26,20,17,94.7,77.4,20,14
SUP-0165,2024-04,86.86,7.8,4.48,8,6,88.2,93.0,8,6
SUP-0165,2024-05,85.29,10.3,6.08,11,9,92.3,94.7,11,9
SUP-0165,2024-06,83.55,9.3,1.89,13,10,88.9,60.8,13,9
SUP-0165,2024-07,82.74,7.9,4.18,10,8,95.8,73.0,10,9
SUP-0165,2024-08,80.04,6.7,0.89,15,12,92.0,72.0,15,11
SUP-0165,2024-09,80.06,7.3,0.84,16,12,93.2,78.6,16,13
SUP-0165,2024-10,82.29,8.6,5.83,16,13,90.7,87.0,16,12
SUP-0165,2024-11,85.09,7.8,11.04,11,9,95.9,80.6,11,7
SUP-0165,2024-12,86.54,8.8,2.3,8,6,91.0,70.5,8,5
SUP-0166,2023-01,85.27,17.2,7.16,15,12,98.6,85.3,15,11
SUP-0166,2023-02,87.2,15.8,4.3,10,8,94.3,86.9,10,7
SUP-0166,2023-03,88.48,15.1,2.23,13,11,92.6,88.2,13,12
SUP-0166,2023-04,89.1,16.0,3.57,14,12,92.5,78.2,14,12
SUP-0166,2023-05,86.26,13.0,1.23,10,8,96.8,81.4,10,7
SUP-0166,2023-06,83.89,12.9,3.65,17,14,89.5,88.9,17,15
SUP-0166,2023-07,80.6,17.1,5.35,12,9,91.9,62.8,12,10
SUP-0166,2023-08,80.06,17.8,0.99,11,8,90.1,64.0,11,9
SUP-0166,2023-09,79.15,16.6,2.92,9,7,81.1,74.0,9,8
SUP-0166,2023-10,77.03,15.6,3.08,11,8,87.6,65.1,11,9
SUP-0166,2023-11,76.4,14.4,5.12,12,9,72.1,60.1,12,8
SUP-0166,2023-12,76.76,13.0,3.96,14,10,86.4,81.1,14,10
SUP-0166,2024-01,76.84,15.3,5.09,9,6,80.5,66.7,9,8
SUP-0166,2024-02,77.33,15.3,1.38,9,6,78.6,60.8,9,7
SUP-0166,2024-03,77.73,15.6,1.02,11,8,78.9,90.4,11,9
SUP-0166,2024-04,79.93,14.8,2.55,10,7,87.3,82.3,10,9
SUP-0166,2024-05,80.08,17.2,1.83,21,16,90.9,81.7,21,18
SUP-0166,2024-06,81.34,12.9,1.1,13,10,88.9,78.8,13,11
SUP-0166,2024-07,83.6,15.0,8.76,16,13,92.1,72.4,16,14
SUP-0166,2024-08,80.97,13.0,6.08,15,12,96.1,74.8,15,11
SUP-0166,2024-09,80.63,14.4,4.48,11,8,92.1,94.5,11,8
SUP-0166,2024-10,82.48,14.9,6.06,10,8,92.0,90.3,10,8
SUP-0166,2024-11,81.54,14.7,21.98,9,7,91.3,62.5,9,7
SUP-0166,2024-12,80.48,16.5,3.35,10,8,96.9,71.4,10,7
SUP-0167,2023-01,84.6,26.4,0.17,11,9,92.3,60.1,11,8
SUP-0167,2023-02,85.56,26.6,8.63,9,7,91.6,63.5,9,6
SUP-0167,2023-03,86.61,25.6,4.54,11,9,92.1,93.1,11,8
SUP-0167,2023-04,86.29,22.5,4.34,7,6,93.8,76.3,7,6
SUP-0167,2023-05,87.51,32.3,0.93,11,9,88.2,85.8,11,8
SUP-0167,2023-06,90.41,26.4,1.91,13,11,95.0,85.2,13,12
SUP-0167,2023-07,91.58,21.1,5.68,9,8,92.3,61.9,9,6
SUP-0167,2023-08,91.43,33.7,9.17,7,6,95.4,68.7,7,5
SUP-0167,2023-09,92.17,20.0,1.5,9,8,89.5,60.7,9,8
SUP-0167,2023-10,92.08,25.0,6.91,14,12,92.6,90.1,14,9
SUP-0167,2023-11,93.89,19.8,1.08,20,18,90.4,93.9,20,15
